shp1,shp1,shp1,shp1,shp1,shp3,shp3,shp3,shp3,shp3,shp5,shp5,shp5,shp5,shp5
shape,p_avg,p_std,p_srs,HSI,shape,p_avg,p_std,p_srs,HSI,shape,p_avg,p_std,p_srs,HSI
33212.0,-0.0002249659677081278,0.003663648518233314,-0.06140489912951884,0.0,33222,-0.0009248750831671468,0.009203408583839718,-0.10049266798728644,0.0,12321.0,-0.0003993352963963549,0.004733941752173701,-0.08435576889238036,0.0
21233.0,-9.16146201619601e-05,0.0014988851228815861,-0.06112184233694457,0.0019927092887485104,23322,-0.00046730193778922344,0.0053382099885562195,-0.08753906998619412,0.065499966444363,12311.0,-0.0004902382021694416,0.0061828232320912824,-0.07929034742978137,0.03093584232395941
21121.0,-0.00031786060145194597,0.005326535401164432,-0.059674925164762554,0.012178952349141889,32322,-0.00013496701190514432,0.0016574690934902452,-0.08142957985475019,0.09639264958676096,22231.0,-0.00027187761709260554,0.0036891419992030362,-0.07369670702600745,0.06509765468760284
33321.0,-0.00014428119435781644,0.0027430415362250282,-0.052598982717693775,0.06199332391990807,21121,-0.00019878292331698994,0.003214849326558367,-0.06183273401798756,0.19548424904932474,11332.0,-0.0003589670355110833,0.0048925940124701535,-0.0733694712040596,0.0670961687037171
12111.0,-0.000212620204914497,0.00417410537422571,-0.05093791024715989,0.07368721231316694,22311,-0.00032172615552085936,0.005241657594218047,-0.06137870506378519,0.19778004989651152,32111.0,-0.00035416178884040985,0.004851976532675991,-0.07299330210178911,0.06939353095104608
11211.0,-0.0002111728813149716,0.0041665635087289364,-0.05068274631421437,0.07548355690786779,33232,-0.00010405778513226245,0.001766930233707148,-0.058891847084387515,0.21035486611272483,13321.0,-0.000157067525180665,0.0021632819911140753,-0.07260612616655507,0.07175811478132947
32212.0,-7.379026199097817e-05,0.0014836296376325405,-0.0497363089272919,0.0821464409001127,33211,-0.00025350599804395727,0.004504221051058495,-0.0562818731963395,0.2235522188539009,33121.0,-0.00044419861008338337,0.006281813204399005,-0.07071184634594381,0.08332697282810307
22222.0,-0.0008369284323675395,0.016904595002690866,-0.049508931283731884,0.08374717105131341,23332,-0.0001255250256641952,0.0022583280224275997,-0.055583167909000884,0.22708522743354953,32232.0,-0.0002816659795997512,0.00401885775556548,-0.07008607836634391,0.08714870013968447
22121.0,-6.783123917083725e-05,0.00142250748044119,-0.04768427590257692,0.09659267704933129,12332,-0.00011253829749490474,0.002084626217662217,-0.05398488061860302,0.23516697922796864,33211.0,-0.00036757547493601486,0.005447110907440123,-0.06748081344074514,0.10305972857938177
11112.0,-5.9992742924749834e-05,0.0012926630513531473,-0.04641019394957565,0.10556216659693274,23222,-0.0003535211400994878,0.006548553266611471,-0.05398461701486873,0.23516831214224848,23331.0,-0.0003424598167020226,0.005106761688640565,-0.06706007399244558,0.10562929348689618
11223.0,-0.0001644411754124192,0.0036040208081026186,-0.045627143728671,0.11107481101914303,21223,-0.00020758114258285365,0.003981137686467033,-0.05214116137919025,0.24448975953226557,22332.0,-0.0002625253780234895,0.004041138281781214,-0.06496322563547023,0.11843529011079015
32323.0,-3.639080540816663e-05,0.0008047946555218281,-0.045217503817257414,0.11395866075506411,33322,-0.0003178023741372476,0.006119675517198075,-0.051931245904154585,0.24555119872235226,33323.0,-0.00016251656121264802,0.002525672159724629,-0.06434586554985308,0.12220566823367178
33221.0,-0.00012200378212645646,0.003077564796174469,-0.03964296130437671,0.15320323264791585,13223,-0.00016671208398829035,0.0032348584659549315,-0.051536129244244035,0.24754910910706296,31111.0,-0.0003194513717116402,0.005069075114381982,-0.06301965634821481,0.1303051717110024
11122.0,-0.00022045106418282952,0.0056620651354786795,-0.038934745346088685,0.15818904664547323,31111,-0.00025437129137461116,0.004939534727592458,-0.05149701447662306,0.24774689322591834,11333.0,-6.841086976392685e-05,0.0011252316468507856,-0.06079714337522419,0.1438786347294409
32121.0,-3.932103642890832e-05,0.0010356726720172546,-0.037966664073813876,0.1650043027853496,11322,-3.459687858866991e-05,0.0006727577810264456,-0.05142546034307395,0.2481087072443885,21122.0,-0.00023056265040532602,0.00397444477747513,-0.058011285428350316,0.16089259157741076
11321.0,-2.2046141145165253e-05,0.0005928343964001305,-0.03718768897188841,0.17048825852155908,21332,-2.3562311878331424e-05,0.00045843338826039314,-0.05139746031095772,0.2482502896189457,22211.0,-0.0002008280859928239,0.003552924891412951,-0.056524720372841106,0.16997142983422683
