shp1,shp1,shp1,shp1,shp1,shp3,shp3,shp3,shp3,shp3,shp5,shp5,shp5,shp5,shp5
shape,p_avg,p_std,p_srs,HSI,shape,p_avg,p_std,p_srs,HSI,shape,p_avg,p_std,p_srs,HSI
22231.0,-0.00016114655328005584,0.002136172381246232,-0.07543705493750638,0.0,22212,-0.00019161532664954085,0.002964545142169976,-0.06463565824107607,0.0,22331.0,-0.00025614415999799644,0.0038497922618332884,-0.06653454071727481,0.0
33211.0,-0.00023859630820643885,0.0037877613617744933,-0.06299137813018428,0.07555824003412077,22221,-0.0001407110191600626,0.0022377880332206,-0.06287951185329776,0.01068274846487025,13132.0,-8.054765033468564e-05,0.0012702568228965601,-0.0634105236695468,0.01939795919162734
32112.0,-0.00016115695329115663,0.002764981112381841,-0.05828501054473063,0.10413080038707012,33321,-0.0001068887644345495,0.001901224814124547,-0.056221002187880835,0.05118687978420979,21112.0,-7.203951626891734e-05,0.0011514030981714027,-0.0625667208845683,0.02463738386144418
12321.0,-6.476841547621443e-05,0.0011575382442284554,-0.055953585809499634,0.1182849803881474,21222,-0.00022075814712058166,0.00395101914175048,-0.05587372250056369,0.05329940387239884,31121.0,-0.000120393136189106,0.0019262111764326692,-0.0625025634064035,0.025035756893429875
11223.0,-4.045463616203602e-05,0.00078774766184461,-0.0513548159156784,0.14620431052008565,23333,-0.00020507563924131037,0.003752963955383481,-0.054643647442213596,0.06078202749234018,33132.0,-4.863245450536191e-05,0.0007915578155831898,-0.06143891646061427,0.031640259920621736
31211.0,-1.3997084341299742e-05,0.0002917700914942547,-0.047972992261187127,0.16673550760924577,11331,-0.00012066269564328209,0.0022149821008867806,-0.054475697837456157,0.06180367545681761,32111.0,-6.46598194464472e-05,0.0010728335881030765,-0.060270129648695124,0.038897607923190566
23231.0,-8.061128834579919e-05,0.0017340124510235764,-0.04648829845380572,0.17574914767173705,33232,-0.0003034108054112749,0.00563944186093709,-0.053801566341683676,0.06590445956667465,13212.0,-4.062914080983408e-05,0.0006794987227603758,-0.05979281409799189,0.04186140339313019
13222.0,-8.783066162511605e-05,0.0019855759799413714,-0.044234349383955304,0.18943296957077965,33331,-0.00017262834971253535,0.003372963133821436,-0.05118002861684236,0.08185143773463781,33331.0,-0.00019963904283224715,0.0033710956738994863,-0.05922081784208645,0.04541309977003914
11122.0,-8.9436714369523e-05,0.002224463757947143,-0.04020596606710289,0.21388945822273547,33323,-0.00010762270794205672,0.0021563776307983095,-0.049909026324954905,0.08958302427947273,33112.0,-0.0002864266353702061,0.004845485433209455,-0.05911206200458817,0.046088397396592484
23233.0,-5.455200206442204e-05,0.0013889531542167315,-0.039275624162562486,0.2195376040026185,31312,-4.603061889468721e-05,0.000923617247555172,-0.049837331444958305,0.09001914872476552,23211.0,-4.496949686020945e-05,0.0008356684078138738,-0.053812608493661505,0.07899429431467864
12232.0,-9.408281506510522e-05,0.0024119322446482065,-0.03900723798268542,0.22116698806223525,13222,-9.073066361572763e-05,0.0018468264291870962,-0.04912787806251174,0.09433479808348219,33212.0,-0.00020458987716128878,0.0038551410546304498,-0.05306936225214218,0.08360933323477916
31112.0,-3.0278561464610543e-05,0.000798851144823533,-0.03790263262537992,0.22787309477080428,12331,-3.5767114737485034e-05,0.0007466491777926877,-0.04790350783379021,0.10178271886749767,22221.0,-0.00012859273232825212,0.002440673749843787,-0.052687391068340285,0.0859811069231319
33321.0,-0.0001146767851892491,0.0030324510705117607,-0.037816532739601984,0.22839581088638686,11221,-5.007425649503361e-05,0.0010528886520806179,-0.04755892885357027,0.10387881438526823,33113.0,-6.999183028048837e-05,0.0013615138361326826,-0.05140735879651208,0.09392921136479863
23111.0,-1.998109693699698e-05,0.000529014805885791,-0.03777039265194158,0.22867592934620332,22322,-0.00011967682998888845,0.002550508462435355,-0.04692273393777134,0.10774882790316594,31131.0,-9.116470962221076e-05,0.001774764271209707,-0.05136722160857536,0.09417843520761644
21121.0,-2.5092192304371134e-05,0.000673522703680766,-0.037255154380459087,0.23180396308789067,33112,-0.00014092942617574547,0.0030973237918700703,-0.045500385379681776,0.11640106326417379,11223.0,-3.162359045816032e-05,0.0006188641387109017,-0.051099406929657414,0.09584137690518091
32311.0,-5.066554093890534e-05,0.0013912281506382937,-0.036417852036461494,0.23688726168774518,21321,-1.8743266323316587e-05,0.00041448920686180073,-0.04522015534548281,0.11810572011310357,22322.0,-0.00020306113005448821,0.003981706743501827,-0.05099851474141972,0.0964678467740352
31321.0,-3.98405347594384e-06,0.0001093983651741737,-0.036417852036461494,0.23688726168774518,12122,-3.690947126515556e-05,0.0008420311207949041,-0.0438338564378854,0.1265386631923664,23232.0,-0.00012153284010109646,0.002421709298493935,-0.050184735292827236,0.10152084753991207
23121.0,-1.937945550500661e-05,0.0005321416399189038,-0.036417852036461494,0.23688726168774518,11222,-0.00018732636330124618,0.004512164154605249,-0.04151585733202001,0.14063919693037732,21111.0,-5.5424329059607657e-05,0.001116941383821384,-0.04962151985987374,0.10501802115247998
