shp1,shp1,shp1,shp1,shp1,shp3,shp3,shp3,shp3,shp3,shp5,shp5,shp5,shp5,shp5
shape,p_avg,p_std,p_srs,HSI,shape,p_avg,p_std,p_srs,HSI,shape,p_avg,p_std,p_srs,HSI
22232.0,-0.0003642385916937443,0.0050542126478746174,-0.07206633694902269,0.0,32221.0,-0.000313419186649012,0.0036298272964602916,-0.08634548176841632,0.0,32212,-0.0006300362003260263,0.006643415124378189,-0.09483619321244757,0.0
22211.0,-0.00013594625041536042,0.0020039737669477918,-0.06783833833434713,0.02515130359833836,23222.0,-0.00026517491237871513,0.003074652865207755,-0.08624548006033105,0.000538654185213697,22211,-0.0004396993933779209,0.004831816363617187,-0.09100084942978955,0.01821601849582676
22213.0,-2.119460487781725e-05,0.0004130772204865401,-0.05130906238996509,0.12347982151573737,11232.0,-0.0003134314616640004,0.003687691038563125,-0.08499395919733181,0.007279908546208671,33222,-0.00030738220586349875,0.0036168725639509226,-0.08498563342462005,0.046785370349501414
11221.0,-0.0001079408144017519,0.0021041961406233407,-0.0512978863129061,0.1235463051957872,11321.0,-0.00010686076486107079,0.0015983535830815072,-0.0668567743659392,0.10497494500591824,32321,-0.0002812711258561035,0.0035274809949292505,-0.07973710595760272,0.07171332435647788
32223.0,-8.99939855141244e-05,0.0018500492627262412,-0.04864410225569282,0.1393330011222529,22112.0,-0.00020969736858802114,0.003539814769840326,-0.05923964450757975,0.1460042329659082,31232,-0.00018996341462609282,0.0025248680710221886,-0.07523696655928104,0.0930867988502859
22312.0,-8.518477796425591e-05,0.0018185983277084897,-0.046840897556302226,0.15005981372973612,21132.0,-0.00010096336571800371,0.0017359162321154969,-0.058161427291317735,0.15181199592545433,12321,-0.00016903271987457047,0.0023443082835834126,-0.07210345203242384,0.10796946956060591
22133.0,-1.9993602764830104e-05,0.00045339477581520605,-0.04409755875303483,0.16637924838484305,22231.0,-0.00013151425842066958,0.002277592210420441,-0.05774267132587013,0.15406760393146168,33223,-6.139320217544194e-05,0.0008619565098599706,-0.07122540577530483,0.11213976243818119
13232.0,-3.609104019713956e-05,0.0008271000112534097,-0.04363564225134784,0.16912707382893996,32212.0,-0.00014033973903240888,0.0024972757355307823,-0.05619713395508583,0.16239256346582523,13222,-0.00011631153380954503,0.001637056884275907,-0.07104917057356332,0.11297679397341276
21213.0,-8.720421310100956e-05,0.002005863758064332,-0.04347464415288207,0.17008481114683133,22321.0,-0.00015976894914980467,0.0028911143152736364,-0.055262065669887894,0.16742926188754587,12221,-0.00022590978941045638,0.003443050689621012,-0.06561326270666176,0.1387947137887948
22322.0,-0.000249550520079746,0.0057809856695247306,-0.04316746906938141,0.17191211869517187,31221.0,-7.399964378435895e-05,0.0014539720401144653,-0.05089481898051716,0.19095321714923244,11221,-0.0002064768813019277,0.003312195292739739,-0.0623383777383298,0.15434882537185002
23122.0,-8.013799199997526e-05,0.0018735931053882372,-0.042772356372100036,0.17426254505775116,12132.0,-0.0001077969545475787,0.002126733185361918,-0.050686637745408714,0.1920745749312265,33211,-9.326493208067202e-05,0.0015749495861584752,-0.05921772538012368,0.16917040703375044
32231.0,-3.487817946779247e-05,0.0008561505235317681,-0.04073837311214152,0.18636220145489032,23221.0,-0.00013085200110781383,0.0025856178065645683,-0.05060763457599826,0.1925001215410084,13321,-0.00016269754213084592,0.0027663046664888366,-0.05881403595987553,0.17108773553479908
23312.0,-3.273742065672479e-05,0.0008989388123151286,-0.036417852036461494,0.21206389797396227,22122.0,-0.00019102651297007024,0.0037914437510679208,-0.050383580902727244,0.19370697541511447,12322,-0.00014647793208216487,0.002539958443046596,-0.057669420727399556,0.17652410145841319
12231.0,-3.101697601074188e-05,0.0008516970188051655,-0.036417852036461494,0.21206389797396227,32223.0,-0.00010370287938752923,0.002076593071673207,-0.04993895087205074,0.1961019527758148,12332,-0.00012758812709850282,0.0022764117701493695,-0.05604791223256194,0.1842254785466052
13323.0,-5.1240231838566876e-05,0.001407008622783827,-0.036417852036461494,0.21206389797396227,33123.0,-6.744980267728804e-05,0.0013550041140820775,-0.049778301022340925,0.19696728513420167,13232,-5.435334477059164e-05,0.0009860105846579133,-0.055124504357576445,0.18861121705744882
21113.0,-4.4748955269964164e-05,0.0012287642671830724,-0.036417852036461494,0.21206389797396227,33232.0,-0.00011434139155093315,0.002317704446735336,-0.049333896611361186,0.1993610472057209,23322,-0.00013240799002100736,0.0025259354443799256,-0.05241938796005584,0.2014592049101699
32113.0,-1.3028897699242593e-05,0.00035776128933134453,-0.03641785203646149,0.2120638979739623,22111.0,-0.0001169707527628169,0.0024268171025160906,-0.04819924527544463,0.20547278972044472,32112,-0.00022310498379253193,0.004287515637911325,-0.05203595803121505,0.20328031067575963
13322.0,-4.462540484235847e-05,0.001225371688524617,-0.03641785203646149,0.2120638979739623,32222.0,-0.00015088294971643987,0.0031662043616788632,-0.04765420436614994,0.20840862524291312,11122,-0.00011146517807386387,0.0021715016601449814,-0.051330920035502915,0.20662889841598361
11132.0,-4.620225230415925e-05,0.0012686704382757566,-0.03641785203646149,0.2120638979739623,13211.0,-9.997936772403517e-05,0.002122327897514509,-0.04710835108991525,0.21134883653916123,31112,-0.00011550126203831342,0.0022504089297235956,-0.05132456617673471,0.20665907615633763
31221.0,-3.5800137083029684e-05,0.000983038127761809,-0.03641785203646149,0.2120638979739623,21321.0,-9.84018301673937e-05,0.0021673014294900325,-0.045402927727753915,0.2205350139473119,33122,-7.530702101313938e-05,0.0014814373367675001,-0.05083375391189983,0.2089901958162328
13223.0,-0.0001185712896050014,0.0032558562071779533,-0.03641785203646149,0.2120638979739623,13232.0,-5.8249183263605616e-05,0.001312415875737771,-0.0443831748308142,0.22602786178299064,12311,-8.845288352240983e-05,0.0017664673920950772,-0.050073318034759964,0.21260189656272233
22331.0,-2.2160308795221203e-05,0.0006085012584771431,-0.03641785203646149,0.2120638979739623,21231.0,-8.969054532164292e-05,0.0020487955068578863,-0.04377720715484967,0.2292918762784648,23221,-5.302460993605007e-05,0.0010655173419454862,-0.049764192330492264,0.21407009338302754
11332.0,-7.1636458314322e-05,0.0019670698382375684,-0.03641785203646149,0.2120638979739623,21123.0,-0.00021514138593353198,0.004998352010470928,-0.043042463892666506,0.23324953401062118,32131,-6.729131640596354e-05,0.0013687904997126807,-0.049161150972401174,0.21693424667807398
12321.0,-3.637612141026422e-05,0.0009988541162132384,-0.03641785203646148,0.21206389797396236,13322.0,-9.12602852314082e-05,0.0021908042294553685,-0.04165606584304222,0.24071729757287383,13231,-8.240968605822572e-05,0.0016993436518425822,-0.04849500921656999,0.22009809618745324
21133.0,-5.239372947801224e-05,0.0014386825841775552,-0.03641785203646148,0.21206389797396236,33312.0,-8.238965434481848e-05,0.0019815026503084343,-0.041579381350811705,0.24113035474431466,13233,-2.3627788904249692e-05,0.0004970297372538374,-0.04753797838092488,0.22464352741633412
33122.0,-5.0737685576986e-05,0.0013932091746154478,-0.03641785203646148,0.21206389797396236,12131.0,-5.864702654039794e-05,0.0014512170399278712,-0.0404123056212962,0.24741674962897797,32221,-0.0002495730596692885,0.005291092699191608,-0.047168529046451815,0.22639823215504937
21123.0,-4.7019123064499155e-05,0.0013123902861901062,-0.03582708860258068,0.21557820150962542,12232.0,-8.271341211090521e-05,0.002055177648020822,-0.04024635641135934,0.24831062672544887,21323,-3.019066115693524e-05,0.0006491834527981839,-0.046505592566791466,0.22954685816079481
31222.0,-5.902401689331229e-05,0.001682714990710721,-0.03507665719931726,0.22004232975879082,22312.0,-0.00010679447379244876,0.002679901688595416,-0.03985014608816551,0.2504447937601883,33221,-0.00010668692931727794,0.002307481190910302,-0.046235232485336064,0.2308309371178347
21321.0,-4.870503408571051e-05,0.0014233018008019554,-0.03421975160733148,0.22513984625852176,22211.0,-0.00011741982829660869,0.003014638426971908,-0.03894988773647145,0.2552939902209136,33232,-0.00018473050779462026,0.004052287632112627,-0.04558672151767088,0.23391104895426268
21323.0,-4.729000074419207e-05,0.0014056390846878255,-0.033643060483548363,0.22857043715001124,31132.0,-3.258852930863729e-05,0.0008948503957896722,-0.0364178520364615,0.26893267352978106,12131,-5.07415988173042e-05,0.0011174388610675782,-0.04540883674729794,0.23475591513859043
12132.0,-5.838083204546424e-05,0.0018775846417831254,-0.031093582012910206,0.24373664529631361,32323.0,-2.2294893709195174e-05,0.0006121968337636596,-0.0364178520364615,0.26893267352978106,32332,-7.880769957886232e-05,0.0017546522564193792,-0.044913571501444274,0.23710818429360164
32121.0,-9.669603585176264e-06,0.0003283975358082158,-0.02944481164080145,0.253544766814829,33231.0,-6.757383479426277e-05,0.0018555140134736106,-0.036417852036461494,0.26893267352978106,23122,-6.738339690858655e-05,0.0015141772118881555,-0.04450165831287376,0.2390645716963693
21332.0,-3.3401406604005545e-05,0.0011434859890267109,-0.029210158169437193,0.25494066147718797,23121.0,-6.683138403701588e-06,0.00018351270132599916,-0.036417852036461494,0.26893267352978106,23223,-6.745307171573157e-05,0.0015261615689464733,-0.04419785761103603,0.24050747734377023
23222.0,-0.00014943874628418728,0.0057977820110770295,-0.025775157810120335,0.27537461729678064,23331.0,-4.559159696013962e-05,0.0012519024162790655,-0.03641785203646149,0.2689326735297811,22313,-5.614808933338567e-05,0.001373823772891563,-0.04086993575253665,0.25631348837235085
22132.0,-5.833011666550962e-05,0.002275125217956125,-0.025638200572498993,0.27618934156169594,11123.0,-6.61655293176003e-05,0.001816843268278302,-0.03641785203646149,0.2689326735297811,12231,-9.102806140291576e-05,0.0022777796150568663,-0.03996350691752204,0.2606185846973363
22223.0,-0.00012550227002219034,0.004956481799922233,-0.0253208374585698,0.27807725514843196,22313.0,-3.5460155906922825e-05,0.0009737025641001611,-0.03641785203646149,0.2689326735297811,32331,-6.202369038599598e-05,0.0015939467960451273,-0.03891202048894484,0.2656126340750426
11322.0,-8.896929548699794e-05,0.0038425864974717607,-0.023153491937145856,0.2909702501987663,33121.0,-1.6922136596345805e-05,0.0004646659714967097,-0.03641785203646149,0.2689326735297811,31123,-5.705640087924483e-05,0.001500101682075417,-0.03803502226616152,0.26977794929900323
23321.0,-8.450181445796203e-05,0.0038863357290483125,-0.02174331307157935,0.2993590506711017,31333.0,-6.873903313771269e-06,0.00018875092652057376,-0.03641785203646149,0.2689326735297811,12331,-2.7217286093329745e-05,0.000733626807255885,-0.037099634070264426,0.2742205885101956
22112.0,-4.338115929123902e-05,0.002152854732369709,-0.020150527873047955,0.30883413043015145,31231.0,-1.3384585140592883e-05,0.00036752813227952766,-0.03641785203646149,0.2689326735297811,12212,-1.3512757010146409e-05,0.00037104761139172777,-0.0364178520364615,0.27745872173674807
32122.0,-6.232859657396687e-05,0.0032017638508857666,-0.01946695617689721,0.3129005270466124,31323.0,-4.330218778154496e-06,0.00011890373912824648,-0.03641785203646149,0.2689326735297811,33121,-3.1329911021088284e-05,0.0008602899201666486,-0.0364178520364615,0.27745872173674807
21132.0,-5.121738391068525e-05,0.0029601612313272354,-0.017302227787005076,0.3257779534377035,31233.0,-9.340075832117141e-06,0.00025646970674618247,-0.03641785203646149,0.2689326735297811,23213,-3.935017088102385e-05,0.0010805187203689697,-0.036417852036461494,0.2774587217367481
32232.0,-9.196574230518862e-05,0.005362883469072593,-0.017148562491717225,0.32669206974817194,13331.0,-8.350245651044217e-06,0.0002292898999832271,-0.03641785203646149,0.2689326735297811,11123,-4.39982316567657e-05,0.0012081501021179047,-0.036417852036461494,0.2774587217367481
23213.0,-2.3596960126456207e-05,0.0017900913512919646,-0.013181986555840039,0.3502882353814395,32312.0,-2.1050209137698316e-05,0.0005780189648918032,-0.03641785203646149,0.2689326735297811,31211,-4.740189882770049e-05,0.0013016116046669034,-0.03641785203646149,0.2774587217367481
22321.0,-4.1365471054988474e-05,0.0033467415071415105,-0.012359924113266575,0.3551784787221515,11233.0,-5.250052540974259e-07,1.4416151001212035e-05,-0.03641785203646148,0.2689326735297812,11132,-1.6721546453551996e-05,0.00045915795464297054,-0.03641785203646149,0.2774587217367481
12233.0,-2.8260051548682976e-05,0.002556024307054797,-0.011056253053104132,0.3629336909667112,11231.0,-1.9985053848316935e-05,0.0005487708014274961,-0.03641785203646148,0.2689326735297812,32123,-4.786899532106384e-06,0.0001314437635507374,-0.03641785203646149,0.2774587217367481
33223.0,-2.8954323850352542e-05,0.0029256333932393664,-0.009896771043583583,0.3698311587040559,13323.0,-4.080704932053816e-05,0.0011205232334867588,-0.03641785203646148,0.2689326735297812,12111,-3.137249927190049e-06,8.61459353519543e-05,-0.03641785203646149,0.2774587217367481
32132.0,-1.7910603809218628e-05,0.002047280332149158,-0.008748486237063953,0.37666201708841957,31121.0,-5.271531252717702e-05,0.0014475129525596006,-0.03641785203646148,0.2689326735297812,21123,-5.265530186191537e-05,0.0014458651160754068,-0.03641785203646148,0.2774587217367482
21122.0,-2.8237525272795028e-05,0.003771285820151495,-0.007487506017685159,0.3841632722257817,23132.0,-1.5011090862676169e-05,0.00041219045120088617,-0.03641785203646148,0.2689326735297812,33233,-4.091899564679795e-05,0.0011235971744250576,-0.03641785203646148,0.2774587217367482
12213.0,-1.337678698845784e-05,0.001873121268536198,-0.007141442048176356,0.3862219200056913,22311.0,-9.752021724811602e-05,0.002677813539098324,-0.03641785203646148,0.2689326735297812,31321,-2.1748033948889824e-05,0.0005971805785556967,-0.03641785203646148,0.2774587217367482
13212.0,-4.085317518131959e-06,0.0005836065229010367,-0.007000123127178814,0.38706259083132993,13212.0,-8.302489823013453e-05,0.0023822420328993683,-0.034851579765422476,0.2773693205644488,12232,-7.973324134792758e-05,0.0022550336920311724,-0.035357893600298985,0.28249300903199615
22221.0,-3.485070310463895e-05,0.005669226807664711,-0.006147346770025379,0.3921355435484389,21121.0,-2.2395008692661687e-05,0.0006612351261932202,-0.033868449822972074,0.2826649006925226,31221,-5.754058007732107e-05,0.0017927167239197286,-0.03209686132202197,0.2979813270714846
21322.0,-1.2113709981778092e-05,0.0025594710268948056,-0.004732895920480355,0.4005497569822728,31232.0,-3.1811188293193264e-05,0.0009732578340893751,-0.03268526301969845,0.289038077067965,23212,-4.583743618226219e-05,0.0014350416357687276,-0.0319415374716343,0.29871903985339954
23212.0,-1.1885025167123382e-05,0.0033065474559064653,-0.0035943912269860924,0.4073224359265881,33321.0,-6.611367021025507e-05,0.0020616245167733977,-0.032068725256395425,0.29235902680876624,12211,-0.00013226989324496288,0.004149039827661311,-0.031879639323568375,0.2990130259662285
33232.0,-3.078697782096174e-06,0.001447791221622608,-0.002126479105630805,0.4160546770611375,21332.0,-6.264649195765018e-05,0.002088546925609778,-0.02999525229214552,0.3035276849397681,31231,-1.6177075600130574e-05,0.0005087250727859985,-0.03179924966453474,0.2993948377668946
